Gene_ID	Gene_symbol	description
ENSG00000233623	PGAM1P11	phosphoglycerate mutase 1 pseudogene 11 [Source:HGNC Symbol%3BAcc:42464]
ENSG00000201746	RNU6-828P	RNA%2C U6 small nuclear 828%2C pseudogene [Source:HGNC Symbol%3BAcc:47791]
ENSG00000054523	KIF1B	kinesin family member 1B [Source:HGNC Symbol%3BAcc:16636]
ENSG00000264881	MIR1273D	microRNA 1273d [Source:HGNC Symbol%3BAcc:38375]
ENSG00000199562	RNU6-37P	RNA%2C U6 small nuclear 37%2C pseudogene [Source:HGNC Symbol%3BAcc:34281]
ENSG00000264501	RN7SL731P	RNA%2C 7SL%2C cytoplasmic 731%2C pseudogene [Source:HGNC Symbol%3BAcc:46747]
ENSG00000265945	RN7SL721P	RNA%2C 7SL%2C cytoplasmic 721%2C pseudogene [Source:HGNC Symbol%3BAcc:46737]
ENSG00000142657	PGD	phosphogluconate dehydrogenase [Source:HGNC Symbol%3BAcc:8891]
ENSG00000271989	RP4-736L20.3	--
ENSG00000175279	APITD1	apoptosis-inducing%2C TAF9-like domain 1 [Source:HGNC Symbol%3BAcc:23163]
ENSG00000251503	APITD1-CORT	APITD1-CORT readthrough [Source:HGNC Symbol%3BAcc:38843]
ENSG00000241563	CORT	cortistatin [Source:HGNC Symbol%3BAcc:2257]
ENSG00000160049	DFFA	DNA fragmentation factor%2C 45kDa%2C alpha polypeptide [Source:HGNC Symbol%3BAcc:2772]
ENSG00000203469	RP5-1113E3.3	--
ENSG00000142655	PEX14	peroxisomal biogenesis factor 14 [Source:HGNC Symbol%3BAcc:8856]
ENSG00000243267	RN7SL614P	RNA%2C 7SL%2C cytoplasmic 614%2C pseudogene [Source:HGNC Symbol%3BAcc:46630]
ENSG00000130940	CASZ1	castor zinc finger 1 [Source:HGNC Symbol%3BAcc:26002]
ENSG00000272078	RP4-734G22.3	--
ENSG00000225158	HSPE1P24	heat shock 10kDa protein 1 pseudogene 24 [Source:HGNC Symbol%3BAcc:49343]
ENSG00000175262	C1orf127	chromosome 1 open reading frame 127 [Source:HGNC Symbol%3BAcc:26730]
ENSG00000215785	CFL1P6	cofilin 1 (non-muscle) pseudogene 6 [Source:HGNC Symbol%3BAcc:34545]
ENSG00000264181	AL713997.1	--
ENSG00000207213	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000120948	TARDBP	TAR DNA binding protein [Source:HGNC Symbol%3BAcc:11571]
ENSG00000009724	MASP2	mannan-binding lectin serine peptidase 2 [Source:HGNC Symbol%3BAcc:6902]
ENSG00000271895	RP4-635E18.8	--
ENSG00000116649	SRM	spermidine synthase [Source:HGNC Symbol%3BAcc:11296]
ENSG00000171824	EXOSC10	exosome component 10 [Source:HGNC Symbol%3BAcc:9138]
ENSG00000226849	RP4-635E18.7	--
ENSG00000230337	RP4-635E18.6	--
ENSG00000198793	MTOR	mechanistic target of rapamycin (serine/threonine kinase) [Source:HGNC Symbol%3BAcc:3942]
ENSG00000225602	MTOR-AS1	MTOR antisense RNA 1 [Source:HGNC Symbol%3BAcc:40242]
ENSG00000253086	RNU6-537P	RNA%2C U6 small nuclear 537%2C pseudogene [Source:HGNC Symbol%3BAcc:47500]
ENSG00000271794	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000171819	ANGPTL7	angiopoietin-like 7 [Source:HGNC Symbol%3BAcc:24078]
ENSG00000207451	RNU6-291P	RNA%2C U6 small nuclear 291%2C pseudogene [Source:HGNC Symbol%3BAcc:47254]
ENSG00000238173	RPL39P6	ribosomal protein L39 pseudogene 6 [Source:HGNC Symbol%3BAcc:35803]
ENSG00000120942	UBIAD1	UbiA prenyltransferase domain containing 1 [Source:HGNC Symbol%3BAcc:30791]
ENSG00000238199	UBE2V2P3	ubiquitin-conjugating enzyme E2 variant 2 pseudgene 3 [Source:HGNC Symbol%3BAcc:44891]
ENSG00000224338	RP11-149P14.1	--
ENSG00000204624	PTCHD2	patched domain containing 2 [Source:HGNC Symbol%3BAcc:29251]
ENSG00000235643	RP1-69M21.2	--
ENSG00000116661	FBXO2	F-box protein 2 [Source:HGNC Symbol%3BAcc:13581]
ENSG00000132879	FBXO44	F-box protein 44 [Source:HGNC Symbol%3BAcc:24847]
ENSG00000116663	FBXO6	F-box protein 6 [Source:HGNC Symbol%3BAcc:13585]
ENSG00000116670	MAD2L2	MAD2 mitotic arrest deficient-like 2 (yeast) [Source:HGNC Symbol%3BAcc:6764]
ENSG00000162490	DRAXIN	dorsal inhibitory axon guidance protein [Source:HGNC Symbol%3BAcc:25054]
ENSG00000177674	AGTRAP	angiotensin II receptor-associated protein [Source:HGNC Symbol%3BAcc:13539]
ENSG00000215910	C1orf167	chromosome 1 open reading frame 167 [Source:HGNC Symbol%3BAcc:25262]
ENSG00000177553	RP11-56N19.5	--
ENSG00000177000	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H) [Source:HGNC Symbol%3BAcc:7436]
ENSG00000011021	CLCN6	chloride channel%2C voltage-sensitive 6 [Source:HGNC Symbol%3BAcc:2024]
ENSG00000242349	NPPA-AS1	NPPA antisense RNA 1 [Source:HGNC Symbol%3BAcc:37635]
ENSG00000175206	NPPA	natriuretic peptide A [Source:HGNC Symbol%3BAcc:7939]
ENSG00000120937	NPPB	natriuretic peptide B [Source:HGNC Symbol%3BAcc:7940]
ENSG00000224904	RP5-934G17.6	--
ENSG00000199347	RNU5E-1	RNA%2C U5E small nuclear 1 [Source:HGNC Symbol%3BAcc:10215]
ENSG00000201801	RNU5E-4P	RNA%2C U5E small nuclear 4%2C pseudogene [Source:HGNC Symbol%3BAcc:42513]
ENSG00000116685	KIAA2013	KIAA2013 [Source:HGNC Symbol%3BAcc:28513]
ENSG00000083444	PLOD1	procollagen-lysine%2C 2-oxoglutarate 5-dioxygenase 1 [Source:HGNC Symbol%3BAcc:9081]
ENSG00000116688	MFN2	mitofusin 2 [Source:HGNC Symbol%3BAcc:16877]
ENSG00000270914	RP5-1077B9.5	--
ENSG00000116691	MIIP	migration and invasion inhibitory protein [Source:HGNC Symbol%3BAcc:25715]
ENSG00000202461	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000243539	RN7SL649P	RNA%2C 7SL%2C cytoplasmic 649%2C pseudogene [Source:HGNC Symbol%3BAcc:46665]
ENSG00000120949	TNFRSF8	tumor necrosis factor receptor superfamily%2C member 8 [Source:HGNC Symbol%3BAcc:11923]
ENSG00000201135	RNU6-777P	RNA%2C U6 small nuclear 777%2C pseudogene [Source:HGNC Symbol%3BAcc:47740]
ENSG00000227875	RP11-426M1.2	--
ENSG00000028137	TNFRSF1B	tumor necrosis factor receptor superfamily%2C member 1B [Source:HGNC Symbol%3BAcc:11917]
ENSG00000263676	MIR4632	microRNA 4632 [Source:HGNC Symbol%3BAcc:41593]
ENSG00000225196	RP5-1118D24.2	--
ENSG00000252969	SNORA70	Small nucleolar RNA SNORA70 [Source:RFAM%3BAcc:RF00156]
ENSG00000048707	VPS13D	vacuolar protein sorting 13 homolog D (S. cerevisiae) [Source:HGNC Symbol%3BAcc:23595]
ENSG00000239149	SNORA59A	small nucleolar RNA%2C H/ACA box 59A [Source:HGNC Symbol%3BAcc:32653]
ENSG00000229484	RP5-888M10.2	--
ENSG00000162496	DHRS3	dehydrogenase/reductase (SDR family) member 3 [Source:HGNC Symbol%3BAcc:17693]
ENSG00000221340	RNU6ATAC18P	RNA%2C U6atac small nuclear 18%2C pseudogene [Source:HGNC Symbol%3BAcc:46917]
ENSG00000272482	RP11-474O21.5	--
ENSG00000204518	AADACL4	arylacetamide deacetylase-like 4 [Source:HGNC Symbol%3BAcc:32038]
ENSG00000226166	RP11-474O21.2	--
ENSG00000188984	AADACL3	arylacetamide deacetylase-like 3 [Source:HGNC Symbol%3BAcc:32037]
ENSG00000238771	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000157330	C1orf158	chromosome 1 open reading frame 158 [Source:HGNC Symbol%3BAcc:28567]
ENSG00000116726	PRAMEF12	PRAME family member 12 [Source:HGNC Symbol%3BAcc:22125]
ENSG00000116721	PRAMEF1	PRAME family member 1 [Source:HGNC Symbol%3BAcc:28840]
ENSG00000228338	RP5-845O24.8	--
ENSG00000204513	PRAMEF11	PRAME family member 11 [Source:HGNC Symbol%3BAcc:14086]
ENSG00000231103	RP5-845O24.3	--
ENSG00000179172	HNRNPCL1	heterogeneous nuclear ribonucleoprotein C-like 1 [Source:HGNC Symbol%3BAcc:29295]
ENSG00000120952	PRAMEF2	PRAME family member 2 [Source:HGNC Symbol%3BAcc:28841]
ENSG00000243073	PRAMEF4	PRAME family member 4 [Source:HGNC Symbol%3BAcc:31971]
ENSG00000187545	PRAMEF10	PRAME family member 10 [Source:HGNC Symbol%3BAcc:27997]
ENSG00000204510	PRAMEF7	PRAME family member 7 [Source:HGNC Symbol%3BAcc:28415]
ENSG00000207434	RNU6-1072P	RNA%2C U6 small nuclear 1072%2C pseudogene [Source:HGNC Symbol%3BAcc:48035]
ENSG00000234064	RP11-450I1.2	--
ENSG00000232423	PRAMEF6	PRAME family member 6 [Source:HGNC Symbol%3BAcc:30583]
ENSG00000250894	RP11-450I1.4	--
ENSG00000204508	PRAMEF22	PRAME family member 22 [Source:HGNC Symbol%3BAcc:34393]
ENSG00000239810	WI2-3308P17.2	Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:A3QJZ7]
ENSG00000270601	PRAMEF23	PRAME family member 23 [Source:HGNC Symbol%3BAcc:34394]
ENSG00000250113	RP13-221M14.6	--
ENSG00000204505	PRAMEF25	PRAME family member 25 [Source:HGNC Symbol%3BAcc:49179]
ENSG00000233336	RP13-221M14.2	--
ENSG00000229978	RP13-221M14.3	--
ENSG00000236179	RP13-221M14.4	--
ENSG00000179412	HNRNPCP5	heterogeneous nuclear ribonucleoprotein C pseudogene 5 [Source:HGNC Symbol%3BAcc:48813]
ENSG00000224199	WI2-2994D6.1	--
ENSG00000229571	PRAMEF26	PRAME family member 26 [Source:HGNC Symbol%3BAcc:49178]
ENSG00000204503	PRAMEF3	PRAME family member 3 [Source:HGNC Symbol%3BAcc:14087]
ENSG00000233394	RP11-248D7.2	--
ENSG00000204502	PRAMEF5	PRAME family member 5 [Source:HGNC Symbol%3BAcc:27995]
ENSG00000231219	RP11-219C24.8	--
ENSG00000207511	RNU6-771P	RNA%2C U6 small nuclear 771%2C pseudogene [Source:HGNC Symbol%3BAcc:47734]
ENSG00000182330	PRAMEF8	PRAME family member 8 [Source:HGNC Symbol%3BAcc:24074]
ENSG00000237700	RP11-219C24.6	--
ENSG00000204501	PRAMEF9	PRAME family member 9 [Source:HGNC Symbol%3BAcc:27996]
ENSG00000228229	RP11-219C24.10	--
ENSG00000204495	PRAMEF13	PRAME family member 13 [Source:HGNC Symbol%3BAcc:13262]
ENSG00000204491	PRAMEF18	PRAME family member 18 [Source:HGNC Symbol%3BAcc:30693]
ENSG00000204488	PRAMEF16	PRAME family member 16 [Source:HGNC Symbol%3BAcc:25767]
ENSG00000204486	PRAMEF21	PRAME family member 21 [Source:HGNC Symbol%3BAcc:22405]
ENSG00000204485	XX-FW84067D5.1	--
ENSG00000224581	XX-FW84067D5.2	--
ENSG00000157358	PRAMEF15	PRAME family member 15 [Source:HGNC Symbol%3BAcc:26764]
ENSG00000204481	PRAMEF14	PRAME family member 14 [Source:HGNC Symbol%3BAcc:13576]
ENSG00000204480	PRAMEF19	PRAME family member 19 [Source:HGNC Symbol%3BAcc:24908]
ENSG00000204479	PRAMEF17	PRAME family member 17 [Source:HGNC Symbol%3BAcc:29485]
ENSG00000204478	PRAMEF20	PRAME family member 20 [Source:HGNC Symbol%3BAcc:25224]
ENSG00000162494	LRRC38	leucine rich repeat containing 38 [Source:HGNC Symbol%3BAcc:27005]
ENSG00000259961	RP4-597A16.2	--
ENSG00000215909	RP4-597A16.3	--
ENSG00000162493	PDPN	podoplanin [Source:HGNC Symbol%3BAcc:29602]
ENSG00000222952	RNA5SP41	RNA%2C 5S ribosomal pseudogene 41 [Source:HGNC Symbol%3BAcc:42817]
ENSG00000266358	AL359771.1	--
ENSG00000237445	CTA-520D8.2	--
ENSG00000253085	SCARNA11	Small Cajal body specific RNA 11 [Source:RFAM%3BAcc:RF00564]
ENSG00000116731	PRDM2	PR domain containing 2%2C with ZNF domain [Source:HGNC Symbol%3BAcc:9347]
ENSG00000252151	RNU6-1265P	RNA%2C U6 small nuclear 1265%2C pseudogene [Source:HGNC Symbol%3BAcc:48228]
ENSG00000231606	RP11-344F13.1	--
ENSG00000234593	RP4-704D23.1	--
ENSG00000189337	KAZN	kazrin%2C periplakin interacting protein [Source:HGNC Symbol%3BAcc:29173]
ENSG00000235829	TBCAP2	tubulin folding cofactor A pseudogene 2 [Source:HGNC Symbol%3BAcc:42631]
ENSG00000175147	TMEM51-AS1	TMEM51 antisense RNA 1 [Source:HGNC Symbol%3BAcc:26301]
ENSG00000171729	TMEM51	transmembrane protein 51 [Source:HGNC Symbol%3BAcc:25488]
ENSG00000204464	C1orf195	chromosome 1 open reading frame 195 [Source:HGNC Symbol%3BAcc:32332]
ENSG00000215720	RP1-21O18.3	--
ENSG00000142621	FHAD1	forkhead-associated (FHA) phosphopeptide binding domain 1 [Source:HGNC Symbol%3BAcc:29408]
ENSG00000233485	RP3-467K16.2	--
ENSG00000236045	RP3-467K16.7	--
ENSG00000228140	RP3-467K16.4	--
ENSG00000142634	EFHD2	EF-hand domain family%2C member D2 [Source:HGNC Symbol%3BAcc:28670]
ENSG00000162438	CTRC	chymotrypsin C (caldecrin) [Source:HGNC Symbol%3BAcc:2523]
ENSG00000142615	CELA2A	chymotrypsin-like elastase family%2C member 2A [Source:HGNC Symbol%3BAcc:24609]
ENSG00000215704	CELA2B	chymotrypsin-like elastase family%2C member 2B [Source:HGNC Symbol%3BAcc:29995]
ENSG00000132906	CASP9	caspase 9%2C apoptosis-related cysteine peptidase [Source:HGNC Symbol%3BAcc:1511]
ENSG00000116138	DNAJC16	DnaJ (Hsp40) homolog%2C subfamily C%2C member 16 [Source:HGNC Symbol%3BAcc:29157]
ENSG00000251866	SCARNA21	Small Cajal body specific RNA 21 [Source:RFAM%3BAcc:RF00602]
ENSG00000272510	RP4-680D5.8	--
ENSG00000116771	AGMAT	agmatine ureohydrolase (agmatinase) [Source:HGNC Symbol%3BAcc:18407]
ENSG00000237301	RP4-680D5.2	--
ENSG00000235084	CHCHD2P6	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 6 [Source:HGNC Symbol%3BAcc:39590]
ENSG00000252417	RNU7-179P	RNA%2C U7 small nuclear 179 pseudogene [Source:HGNC Symbol%3BAcc:45713]
ENSG00000236500	RP4-680D5.4	--
ENSG00000197312	DDI2	DNA-damage inducible 1 homolog 2 (S. cerevisiae) [Source:HGNC Symbol%3BAcc:24578]
ENSG00000215695	RSC1A1	regulatory solute carrier protein%2C family 1%2C member 1 [Source:HGNC Symbol%3BAcc:10458]
ENSG00000271742	RP4-680D5.9	--
ENSG00000116786	PLEKHM2	pleckstrin homology domain containing%2C family M (with RUN domain) member 2 [Source:HGNC Symbol%3BAcc:29131]
ENSG00000264048	AL121992.1	--
ENSG00000237938	RP11-288I21.1	--
ENSG00000162461	SLC25A34	solute carrier family 25%2C member 34 [Source:HGNC Symbol%3BAcc:27653]
ENSG00000224459	RP11-169K16.4	--
ENSG00000162460	TMEM82	transmembrane protein 82 [Source:HGNC Symbol%3BAcc:32350]
ENSG00000162458	FBLIM1	filamin binding LIM protein 1 [Source:HGNC Symbol%3BAcc:24686]
ENSG00000224321	RP11-169K16.6	--
ENSG00000233954	RP11-169K16.7	--
ENSG00000178715	RP11-169K16.8	--
ENSG00000179743	RP11-169K16.9	--
ENSG00000065526	SPEN	spen family transcriptional repressor [Source:HGNC Symbol%3BAcc:17575]
ENSG00000238818	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000270620	RP1-134O19.3	--
ENSG00000116809	ZBTB17	zinc finger and BTB domain containing 17 [Source:HGNC Symbol%3BAcc:12936]
ENSG00000234607	RP11-5P18.1	--
ENSG00000231353	RP11-5P18.3	--
ENSG00000224966	TBC1D3P6	TBC1 domain family%2C member 3 pseudogene 6 [Source:HGNC Symbol%3BAcc:43568]
ENSG00000183888	C1orf64	chromosome 1 open reading frame 64 [Source:HGNC Symbol%3BAcc:28339]
ENSG00000233078	RP11-5P18.5	--
ENSG00000173641	HSPB7	heat shock 27kDa protein family%2C member 7 (cardiovascular) [Source:HGNC Symbol%3BAcc:5249]
ENSG00000186510	CLCNKA	chloride channel%2C voltage-sensitive Ka [Source:HGNC Symbol%3BAcc:2026]
ENSG00000232456	RP11-5P18.10	--
ENSG00000184908	CLCNKB	chloride channel%2C voltage-sensitive Kb [Source:HGNC Symbol%3BAcc:2027]
ENSG00000185519	FAM131C	family with sequence similarity 131%2C member C [Source:HGNC Symbol%3BAcc:26717]
ENSG00000142627	EPHA2	EPH receptor A2 [Source:HGNC Symbol%3BAcc:3386]
ENSG00000227959	RP11-276H7.2	--
ENSG00000224621	RP11-276H7.3	--
ENSG00000234166	ARHGEF19-AS1	ARHGEF19 antisense RNA 1 [Source:HGNC Symbol%3BAcc:39996]
ENSG00000142632	ARHGEF19	Rho guanine nucleotide exchange factor (GEF) 19 [Source:HGNC Symbol%3BAcc:26604]
ENSG00000237276	ANO7P1	anoctamin 7 pseudogene 1 [Source:HGNC Symbol%3BAcc:32248]
ENSG00000204377	C1orf134	chromosome 1 open reading frame 134 [Source:HGNC Symbol%3BAcc:32021]
ENSG00000132881	RSG1	REM2 and RAB-like small GTPase 1 [Source:HGNC Symbol%3BAcc:28127]
ENSG00000233929	MT1XP1	metallothionein 1X pseudogene 1 [Source:HGNC Symbol%3BAcc:7442]
ENSG00000037637	FBXO42	F-box protein 42 [Source:HGNC Symbol%3BAcc:29249]
ENSG00000055070	SZRD1	SUZ RNA binding domain containing 1 [Source:HGNC Symbol%3BAcc:30232]
ENSG00000226457	RP11-430L17.1	--
ENSG00000187144	SPATA21	spermatogenesis associated 21 [Source:HGNC Symbol%3BAcc:28026]
ENSG00000157191	NECAP2	NECAP endocytosis associated 2 [Source:HGNC Symbol%3BAcc:25528]
ENSG00000226029	RP4-798A10.2	--
ENSG00000080947	CROCCP3	ciliary rootlet coiled-coil%2C rootletin pseudogene 3 [Source:HGNC Symbol%3BAcc:29405]
ENSG00000206652	RNU1-1	RNA%2C U1 small nuclear 1 [Source:HGNC Symbol%3BAcc:10120]
ENSG00000261135	RP4-798A10.7	--
ENSG00000224174	RP4-798A10.4	--
ENSG00000233421	U1	U1 spliceosomal RNA [Source:RFAM%3BAcc:RF00003]
ENSG00000268674	FAM231B	family with sequence similarity 231%2C member B [Source:HGNC Symbol%3BAcc:49506]
ENSG00000225710	RP5-875O13.6	--
ENSG00000266584	AL355149.1	--
ENSG00000219481	NBPF1	neuroblastoma breakpoint family%2C member 1 [Source:HGNC Symbol%3BAcc:26088]
ENSG00000271732	RP5-1182A14.5	--
ENSG00000215908	CROCCP2	ciliary rootlet coiled-coil%2C rootletin pseudogene 2 [Source:HGNC Symbol%3BAcc:28170]
ENSG00000186301	MST1P2	macrophage stimulating 1 (hepatocyte growth factor-like) pseudogene 2 [Source:HGNC Symbol%3BAcc:7383]
ENSG00000207513	RNU1-3	RNA%2C U1 small nuclear 3 [Source:HGNC Symbol%3BAcc:10130]
ENSG00000237847	FAM231A	family with sequence similarity 231%2C member A [Source:HGNC Symbol%3BAcc:49427]
ENSG00000264742	AL021920.1	--
ENSG00000236698	EIF1AXP1	eukaryotic translation initiation factor 1A%2C X-linked pseudogene 1 [Source:HGNC Symbol%3BAcc:19900]
ENSG00000268869	ESPNP	espin pseudogene [Source:HGNC Symbol%3BAcc:23285]
ENSG00000268991	FAM231C	family with sequence similarity 231%2C member C [Source:HGNC Symbol%3BAcc:49508]
ENSG00000058453	CROCC	ciliary rootlet coiled-coil%2C rootletin [Source:HGNC Symbol%3BAcc:21299]
ENSG00000207389	RNU1-4	RNA%2C U1 small nuclear 4 [Source:HGNC Symbol%3BAcc:10128]
ENSG00000227684	CROCCP4	ciliary rootlet coiled-coil%2C rootletin pseudogene 4 [Source:HGNC Symbol%3BAcc:43864]
ENSG00000186715	MST1L	macrophage stimulating 1-like [Source:HGNC Symbol%3BAcc:7390]
ENSG00000223643	RP11-108M9.1	--
ENSG00000230239	RP11-108M9.2	--
ENSG00000263811	MIR3675	microRNA 3675 [Source:HGNC Symbol%3BAcc:38973]
ENSG00000228549	U1	U1 spliceosomal RNA [Source:RFAM%3BAcc:RF00003]
ENSG00000238142	RP11-108M9.4	--
ENSG00000235241	RP11-108M9.5	--
ENSG00000207005	RNU1-2	RNA%2C U1 small nuclear 2 [Source:HGNC Symbol%3BAcc:10123]
ENSG00000272426	RP11-108M9.6	--
ENSG00000117122	MFAP2	microfibrillar-associated protein 2 [Source:HGNC Symbol%3BAcc:7033]
ENSG00000226526	RP1-37C10.3	--
ENSG00000159363	ATP13A2	ATPase type 13A2 [Source:HGNC Symbol%3BAcc:30213]
ENSG00000117118	SDHB	succinate dehydrogenase complex%2C subunit B%2C iron sulfur (Ip) [Source:HGNC Symbol%3BAcc:10681]
ENSG00000117115	PADI2	peptidyl arginine deiminase%2C type II [Source:HGNC Symbol%3BAcc:18341]
ENSG00000252180	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000204362	RP11-380J14.1	--
ENSG00000142623	PADI1	peptidyl arginine deiminase%2C type I [Source:HGNC Symbol%3BAcc:18367]
ENSG00000142619	PADI3	peptidyl arginine deiminase%2C type III [Source:HGNC Symbol%3BAcc:18337]
ENSG00000266634	MIR3972	microRNA 3972 [Source:HGNC Symbol%3BAcc:41876]
ENSG00000159339	PADI4	peptidyl arginine deiminase%2C type IV [Source:HGNC Symbol%3BAcc:18368]
ENSG00000269468	AC004824.2	Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:M0QXB7]
ENSG00000256049	PADI6	peptidyl arginine deiminase%2C type VI [Source:HGNC Symbol%3BAcc:20449]
ENSG00000227751	RP1-20B21.4	--
ENSG00000179051	RCC2	regulator of chromosome condensation 2 [Source:HGNC Symbol%3BAcc:30297]
ENSG00000266727	AC004824.1	--
ENSG00000239020	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000074964	ARHGEF10L	Rho guanine nucleotide exchange factor (GEF) 10-like [Source:HGNC Symbol%3BAcc:25540]
ENSG00000236648	RP11-473A10.2	--
ENSG00000117148	ACTL8	actin-like 8 [Source:HGNC Symbol%3BAcc:24018]
ENSG00000261781	RP11-174G17.2	--
ENSG00000117154	IGSF21	immunoglobin superfamily%2C member 21 [Source:HGNC Symbol%3BAcc:28246]
ENSG00000230035	RP11-174G17	--
ENSG00000225387	RP11-422P22.1	--
ENSG00000179023	KLHDC7A	kelch domain containing 7A [Source:HGNC Symbol%3BAcc:26791]
ENSG00000235282	RP1-8B22.1	--
ENSG00000225478	RP1-8B22.2	--
ENSG00000009709	PAX7	paired box 7 [Source:HGNC Symbol%3BAcc:8621]
ENSG00000179002	TAS1R2	taste receptor%2C type 1%2C member 2 [Source:HGNC Symbol%3BAcc:14905]
ENSG00000255275	RP13-279N23.2	--
ENSG00000159423	ALDH4A1	aldehyde dehydrogenase 4 family%2C member A1 [Source:HGNC Symbol%3BAcc:406]
ENSG00000265606	MIR4695	microRNA 4695 [Source:HGNC Symbol%3BAcc:41573]
ENSG00000221662	MIR1290	microRNA 1290 [Source:HGNC Symbol%3BAcc:35283]
ENSG00000169991	IFFO2	intermediate filament family orphan 2 [Source:HGNC Symbol%3BAcc:27006]
ENSG00000272084	RP5-1126H10.2	--
ENSG00000127481	UBR4	ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol%3BAcc:30313]
ENSG00000266098	AL137127.1	--
ENSG00000230424	RP1-43E13.2	--
ENSG00000127463	EMC1	ER membrane protein complex subunit 1 [Source:HGNC Symbol%3BAcc:28957]
ENSG00000053372	MRTO4	mRNA turnover 4 homolog (S. cerevisiae) [Source:HGNC Symbol%3BAcc:18477]
ENSG00000211454	AKR7L	aldo-keto reductase family 7-like [Source:HGNC Symbol%3BAcc:24056]
ENSG00000162482	AKR7A3	aldo-keto reductase family 7%2C member A3 (aflatoxin aldehyde reductase) [Source:HGNC Symbol%3BAcc:390]
ENSG00000270728	RP4-657E11.10	--
ENSG00000053371	AKR7A2	aldo-keto reductase family 7%2C member A2 (aflatoxin aldehyde reductase) [Source:HGNC Symbol%3BAcc:389]
ENSG00000200403	RNU6-1099P	RNA%2C U6 small nuclear 1099%2C pseudogene [Source:HGNC Symbol%3BAcc:48062]
ENSG00000040487	PQLC2	PQ loop repeat containing 2 [Source:HGNC Symbol%3BAcc:26001]
ENSG00000265192	RN7SL85P	RNA%2C 7SL%2C cytoplasmic 85%2C pseudogene [Source:HGNC Symbol%3BAcc:46101]
ENSG00000077549	CAPZB	capping protein (actin filament) muscle Z-line%2C beta [Source:HGNC Symbol%3BAcc:1491]
ENSG00000240490	RN7SL277P	RNA%2C 7SL%2C cytoplasmic 277%2C pseudogene [Source:HGNC Symbol%3BAcc:46293]
ENSG00000201609	RNU4-28P	RNA%2C U4 small nuclear 28%2C pseudogene [Source:HGNC Symbol%3BAcc:46964]
ENSG00000239027	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000235185	RP5-1056L3.1	--
ENSG00000270136	MINOS1-NBL1	MINOS1-NBL1 readthrough [Source:HGNC Symbol%3BAcc:48338]
ENSG00000173436	MINOS1	mitochondrial inner membrane organizing system 1 [Source:HGNC Symbol%3BAcc:32068]
ENSG00000226396	RPS14P3	ribosomal protein S14 pseudogene 3 [Source:HGNC Symbol%3BAcc:35797]
ENSG00000158747	NBL1	neuroblastoma 1%2C DAN family BMP antagonist [Source:HGNC Symbol%3BAcc:7650]
ENSG00000158748	HTR6	5-hydroxytryptamine (serotonin) receptor 6%2C G protein-coupled [Source:HGNC Symbol%3BAcc:5301]
ENSG00000162542	TMCO4	transmembrane and coiled-coil domains 4 [Source:HGNC Symbol%3BAcc:27393]
ENSG00000178828	RNF186	ring finger protein 186 [Source:HGNC Symbol%3BAcc:25978]
ENSG00000235434	RP11-91K11.2	--
ENSG00000169914	OTUD3	OTU domain containing 3 [Source:HGNC Symbol%3BAcc:29038]
ENSG00000188784	PLA2G2E	phospholipase A2%2C group IIE [Source:HGNC Symbol%3BAcc:13414]
ENSG00000242688	RN7SL304P	RNA%2C 7SL%2C cytoplasmic 304%2C pseudogene [Source:HGNC Symbol%3BAcc:46320]
ENSG00000188257	PLA2G2A	phospholipase A2%2C group IIA (platelets%2C synovial fluid) [Source:HGNC Symbol%3BAcc:9031]
ENSG00000127472	PLA2G5	phospholipase A2%2C group V [Source:HGNC Symbol%3BAcc:9038]
